region,lga,ward,subvillage,longitude_imputed_subvillage
Arusha,Longido,Engarenaibor,Langata,36.482266370000005
Arusha,Longido,Engarenaibor,Lelek,36.57470816
Arusha,Longido,Engarenaibor,Leleki,36.51388923
Arusha,Longido,Engarenaibor,Madukani,36.48259838333333
Arusha,Longido,Engarenaibor,Narpi,36.47999478
Arusha,Longido,Engarenaibor,Ngoswak,36.52365561
Arusha,Longido,Engarenaibor,Oldonyo,36.51242381
Arusha,Longido,Engarenaibor,Orkesumet,36.59214195
Arusha,Longido,Gelai Lumbwa,Ilchang'Itsapu,36.20072648
Arusha,Longido,Gelai Lumbwa,Madukani,36.18628306
Arusha,Longido,Gelai Lumbwa,Ndingika,36.19572589
Arusha,Longido,Gelai Lumbwa,Ndinyika,36.190370279999996
Arusha,Longido,Gelai Meirugoi,Madukani,36.1131804
Arusha,Longido,Gelai Meirugoi,Ng'Ong'Oi,36.111926045000004
Arusha,Longido,Gelai Meirugoi,Orpura,36.005012317500004
Arusha,Longido,Ketumbeine,Alairataat,36.152924793333334
Arusha,Longido,Ketumbeine,Engusero,36.33457902
Arusha,Longido,Ketumbeine,Ing'Oswani,36.52795164666667
Arusha,Longido,Ketumbeine,Inginye,36.23392562666667
Arusha,Longido,Ketumbeine,Ingutot,36.29177455000001
Arusha,Longido,Ketumbeine,King'Una,36.212918342500004
Arusha,Longido,Ketumbeine,Larikaria,36.25691633
Arusha,Longido,Ketumbeine,Larkaria,36.255696675
Arusha,Longido,Ketumbeine,Lepoloseki,36.30130358555555
Arusha,Longido,Ketumbeine,Loolturot,36.202739019999996
Arusha,Longido,Ketumbeine,Losinoni,36.2217849
Arusha,Longido,Ketumbeine,Madukani,36.318220632
Arusha,Longido,Ketumbeine,Mangula,36.33385703571429
Arusha,Longido,Ketumbeine,Mooton,36.169961366
Arusha,Longido,Ketumbeine,Naamalasi,36.28338747
Arusha,Longido,Ketumbeine,Ndaleta,36.260967449999995
Arusha,Longido,Ketumbeine,Olchoronyokye,36.260773400000005
Arusha,Longido,Ketumbeine,Ormanie,36.361713155000004
Arusha,Longido,Longido,Embalwa,36.693995075000004
Arusha,Longido,Longido,Loosikito,36.68497568
Arusha,Longido,Longido,Madukani,36.70093935875
Arusha,Longido,Longido,Mlimani,36.72670806
Arusha,Longido,Longido,Oldorko,36.660416856666664
Arusha,Longido,Longido,Oltinga,36.72858912
Arusha,Longido,Longido,Orbomba,36.688167025
Arusha,Longido,Longido,Osinyai,36.6995849275
Arusha,Longido,Longido,Shuleni,36.6955273525
Arusha,Longido,Matare,Alakirikir,36.416604575
Arusha,Longido,Matare,Emututoto,36.37665033
Arusha,Longido,Matare,Engutoto,36.445082854999995
Arusha,Longido,Namanga,Ascarida,36.77979398
Arusha,Longido,Namanga,Buguruni,36.7863274
Arusha,Longido,Namanga,Ewerendeke,36.77862138
Arusha,Longido,Namanga,Eworendeke,36.76171047222223
Arusha,Longido,Namanga,Kisongo,36.78808196166667
Arusha,Longido,Namanga,Lesoiti,36.788786318
Arusha,Longido,Namanga,Loloboni,36.70039825
Arusha,Longido,Namanga,Loloiboni,36.699875166
Arusha,Longido,Namanga,Matani,36.80280298
Arusha,Longido,Namanga,Matene,36.793018100000005
Arusha,Longido,Namanga,Matiani,36.82019807571429
Arusha,Longido,Namanga,Mtaawasaba,36.78043439666667
Arusha,Longido,Namanga,Ndepesi,36.7140610875
Arusha,Longido,Namanga,Ndeves,36.72247531
Arusha,Longido,Namanga,Ndila,36.710710915
Arusha,Longido,Namanga,Ngepesi,36.70647792
Arusha,Longido,Namanga,Nyandila,36.71061863
Arusha,Longido,Namanga,Scarida,36.717119303333334
Arusha,Longido,Olmolog,Elerai,37.06390178
Arusha,Longido,Olmolog,Elwahi,37.12321513333333
Arusha,Longido,Olmolog,Erangau,37.06489092
Arusha,Longido,Olmolog,Imisigiyo,37.24290302
Arusha,Longido,Olmolog,Imurutot,37.369302733333335
Arusha,Longido,Olmolog,Katani,37.11087388000001
Arusha,Longido,Olmolog,Kati,37.062647485
Arusha,Longido,Olmolog,Kijiweni,37.347201725000005
Arusha,Longido,Olmolog,Lepayoni,37.36107966
Arusha,Longido,Olmolog,Lepolosi,37.25760387666667
Arusha,Longido,Olmolog,Lerang'Wa,37.210233344
Arusha,Longido,Olmolog,Madukani,37.206159375
Arusha,Longido,Olmolog,Mkao,37.18073129625
Arusha,Longido,Olmolog,Mkulima,37.3264218725
Arusha,Longido,Olmolog,Mlimani Park,37.35811711333333
Arusha,Longido,Olmolog,Mshaloni,37.13798194666666
Arusha,Longido,Olmolog,Nagilongos,37.38635136
Arusha,Longido,Olmolog,Rikokola,37.2349014575
Arusha,Longido,Olmolog,Sangarini,37.399605969999996
Arusha,Longido,Tingatinga,Embong'Iti,36.884405965
Arusha,Longido,Tingatinga,Ildoinyio,36.97705811
Arusha,Longido,Tingatinga,Leremeta,36.96541312
Arusha,Longido,Tingatinga,Madukani,36.89850177555556
Arusha,Longido,Tingatinga,Nambamoja,36.935448635
Arusha,Longido,Tingatinga,Orro,36.945212595
Arusha,Meru,Akheri,Ifuriny,36.77163994
Arusha,Meru,Akheri,Makisoro,36.776416345
Arusha,Meru,Akheri,Manyile,36.775468090000004
Arusha,Meru,Akheri,Maring'A,36.77778523833333
Arusha,Meru,Akheri,Mavinuni,36.77950359
Arusha,Meru,Akheri,Muraiweni,36.76839692
Arusha,Meru,Akheri,Nguruma Kati,36.77247366666666
Arusha,Meru,Akheri,Nkomalai,36.775110761428564
Arusha,Meru,Akheri,Patandi,36.78226020444444
Arusha,Meru,Akheri,Patendi,36.78351196
Arusha,Meru,Akheri,Tengeru,36.78349939666666
Arusha,Meru,Kikatiti,Chemchem,36.92561363666667
Arusha,Meru,Kikatiti,Kambi Ya Mkaa,36.9518979475
Arusha,Meru,Kikatiti,Kati,36.937727895
Arusha,Meru,Kikatiti,Mjini,36.94057256642857
Arusha,Meru,Kikatiti,Mlimani,36.930324062105264
Arusha,Meru,Kikatiti,Mlimini,36.932262019999996
Arusha,Meru,Kikatiti,Ndrumanga,36.96628336
Arusha,Meru,Kikatiti,Ndrumangeni,36.967970306
Arusha,Meru,Kikatiti,Ngosabaya,36.94010055
Arusha,Meru,Kikatiti,Nkwamangasha,36.96037794
Arusha,Meru,Kikatiti,Nkwasabaya,36.940722431666664
Arusha,Meru,Kikatiti,Okononoi,36.98337755
Arusha,Meru,Kikatiti,Olkononoi,36.97909559866666
Arusha,Meru,Kikatiti,Surumala,36.93854612
Arusha,Meru,Kikatiti,Surumali,36.934390113333336
Arusha,Meru,Kikatiti,Ulkononoi,36.97102648
Arusha,Meru,Kikatiti,Ulkusare,36.960877004615384
Arusha,Meru,Kikwe,Bondeni,36.861071355
Arusha,Meru,Kikwe,Daire,36.84834799
Arusha,Meru,Kikwe,Huduma,36.8306041575
Arusha,Meru,Kikwe,Maziwa,36.85384822
Arusha,Meru,Kikwe,Miembeni,36.88191796
Arusha,Meru,Kikwe,Mtoni,36.86515658
Arusha,Meru,Kikwe,Njoro,36.80752693
Arusha,Meru,King'ori,Christmas,37.00367065
Arusha,Meru,King'ori,Hospital,36.995158197500004
Arusha,Meru,King'ori,Kolila,37.04872522333333
Arusha,Meru,King'ori,Kwa Kirenga,36.974504445
Arusha,Meru,King'ori,Kwa Masika,36.987351645714284
Arusha,Meru,King'ori,Kwa Philipo,36.9682026475
Arusha,Meru,King'ori,Kwa Tulele,36.98503418
Arusha,Meru,King'ori,Madukani,36.97820542666667
Arusha,Meru,King'ori,Malula Mjini,37.015310660000004
Arusha,Meru,King'ori,Mangashini,37.02730473
Arusha,Meru,King'ori,Manyata,36.99537731
Arusha,Meru,King'ori,Manyati,36.99697793
Arusha,Meru,King'ori,Mareu Kati,36.971478788333336
Arusha,Meru,King'ori,Ndrumangeni,37.031485432222226
Arusha,Meru,King'ori,Ngejisosia Kati,37.024949488000004
Arusha,Meru,King'ori,Ntuwe,37.00806525
Arusha,Meru,King'ori,Rc,37.01812775
Arusha,Meru,King'ori,Relini,37.02633668
Arusha,Meru,King'ori,Urisho,36.967094610000004
Arusha,Meru,Leguruki,Bwawani,36.909054935
Arusha,Meru,Leguruki,Center,36.93181712357143
Arusha,Meru,Leguruki,Iting'Are,36.96446208
Arusha,Meru,Leguruki,Kaveshi,36.966028144285715
Arusha,Meru,Leguruki,Lolera,36.91382156
Arusha,Meru,Leguruki,Loseiya,36.940894543333336
Arusha,Meru,Leguruki,Maangalio,36.92112325555556
Arusha,Meru,Leguruki,Madukani,36.932700855
Arusha,Meru,Leguruki,Makivaru,36.98782754
Arusha,Meru,Leguruki,Makiwaru,36.99024308333333
Arusha,Meru,Leguruki,Mbaaseny,36.9482847475
Arusha,Meru,Leguruki,Mlombeni,36.95021045
Arusha,Meru,Leguruki,Noseiya,36.932282305
Arusha,Meru,Leguruki,Senato,36.90238049
Arusha,Meru,Leguruki,Seneto,36.906218685
Arusha,Meru,Leguruki,Shishitony,36.95123729
Arusha,Meru,Leguruki,Sinai,36.91076916
Arusha,Meru,Leguruki,Skuta,36.921894861666665
Arusha,Meru,Leguruki,Songambele,36.95307948000001
Arusha,Meru,Maji ya Chai,Arauyo,36.88486437571429
Arusha,Meru,Maji ya Chai,Arudeko,36.88018984454545
Arusha,Meru,Maji ya Chai,Bondeni,36.91291621375
Arusha,Meru,Maji ya Chai,Chemchem,36.89512624
Arusha,Meru,Maji ya Chai,K/Center,36.92123766428572
Arusha,Meru,Maji ya Chai,Kanisani,36.897161690000004
Arusha,Meru,Maji ya Chai,Kati,36.915983854285706
Arusha,Meru,Maji ya Chai,Kimandafu,36.917614244444444
Arusha,Meru,Maji ya Chai,Kiwawa,36.87524247
Arusha,Meru,Maji ya Chai,Lerai,36.907405415
Arusha,Meru,Maji ya Chai,Lerai Kati,36.9126757
Arusha,Meru,Maji ya Chai,Maji Ya Chai,36.90234986
Arusha,Meru,Maji ya Chai,Maji Ya Chai Kati,36.908296786
Arusha,Meru,Maji ya Chai,Mamuna,36.87511422
Arusha,Meru,Maji ya Chai,Masale,36.896609415
Arusha,Meru,Maji ya Chai,Mburyashi,36.91713707
Arusha,Meru,Maji ya Chai,Msamanene,36.90790628
Arusha,Meru,Maji ya Chai,Msamaneni,36.89920288333333
Arusha,Meru,Maji ya Chai,Mseseweni,36.90599852
Arusha,Meru,Maji ya Chai,Mtoni,36.894509202500004
Arusha,Meru,Maji ya Chai,Napoko,36.88560716857143
Arusha,Meru,Maji ya Chai,Napopo,36.89235672
Arusha,Meru,Maji ya Chai,Ngorika,36.91463439
Arusha,Meru,Maji ya Chai,Nguryashi,36.911520205
Arusha,Meru,Maji ya Chai,Nguuni,36.90279473
Arusha,Meru,Maji ya Chai,Shuleni,36.88892942764706
Arusha,Meru,Maji ya Chai,Sokoni,36.88984879615385
Arusha,Meru,Maji ya Chai,Tanesco,36.89891166
Arusha,Meru,Maji ya Chai,Tangini,36.898022804444444
Arusha,Meru,Makiba,Huduma,36.91915544
Arusha,Meru,Makiba,Korona,36.950379585
Arusha,Meru,Makiba,Mabatini,36.951343765000004
Arusha,Meru,Makiba,Songambele,36.95744947
Arusha,Meru,Maroroni,Bondeni,36.970551605
Arusha,Meru,Maroroni,Kati,36.910044502
Arusha,Meru,Maroroni,Kilima Moja,36.90481061
Arusha,Meru,Maroroni,Nazareti,36.919459525
Arusha,Meru,Maroroni,Tanesco,36.91853576
Arusha,Meru,Maroroni,Zaire,36.925951946666665
Arusha,Meru,Mbuguni,Chini,36.92672133
Arusha,Meru,Mbuguni,Dipu,36.917662917499996
Arusha,Meru,Mbuguni,Huduma,36.88257804
Arusha,Meru,Mbuguni,Kambi Ya Tanga Juu,36.91198931
Arusha,Meru,Mbuguni,Kanisani,36.94261199
Arusha,Meru,Mbuguni,Kati,36.894953320000006
Arusha,Meru,Mbuguni,Kazamoyo,36.91359225
Arusha,Meru,Mbuguni,Komoro,36.93165941
Arusha,Meru,Mbuguni,Madukani,36.90062382
Arusha,Meru,Mbuguni,Mtoni,36.9607163
Arusha,Meru,Mbuguni,Shambarai Kati,36.89924357
Arusha,Meru,Mbuguni,Shuleni,36.953676485
Arusha,Meru,Ngarenanyuki,Ilkirumuni,36.91143093636364
Arusha,Meru,Ngarenanyuki,Iyani,36.84859371076924
Arusha,Meru,Ngarenanyuki,Jangwale,36.7778106
Arusha,Meru,Ngarenanyuki,Karafia,36.800424982500004
Arusha,Meru,Ngarenanyuki,Kimosonu,36.86842329235294
Arusha,Meru,Ngarenanyuki,Kireeni,36.859812901428576
Arusha,Meru,Ngarenanyuki,Kwalock,36.881462077142864
Arusha,Meru,Ngarenanyuki,Kyamakata,36.85397359
Arusha,Meru,Ngarenanyuki,Lendoiya,36.88850203714286
Arusha,Meru,Ngarenanyuki,Lengare,36.81894830714286
Arusha,Meru,Ngarenanyuki,Luwai,36.77201633000001
Arusha,Meru,Ngarenanyuki,Madukani,36.901773846666664
Arusha,Meru,Ngarenanyuki,Mkuru,36.79772150636364
Arusha,Meru,Ngarenanyuki,Momela,36.86254693846154
Arusha,Meru,Ngarenanyuki,Mwakeni,36.85201046
Arusha,Meru,Ngarenanyuki,Nkuuny,36.83887524666667
Arusha,Meru,Ngarenanyuki,Oldeves,36.907748993333335
Arusha,Meru,Ngarenanyuki,Olkung'Wado,36.87260635111111
Arusha,Meru,Ngarenanyuki,Olkungw'Ado,36.868031703999996
Arusha,Meru,Ngarenanyuki,Tanki,36.89620769
Arusha,Meru,Ngarenanyuki,Tenki,36.8982757
Arusha,Meru,Ngarenanyuki,Uzunguni,36.82522035727273
Arusha,Meru,Ngarenanyuki,Zahanati,36.77136938
Arusha,Meru,Nkoanrua,Ambureni,36.75247599
Arusha,Meru,Nkoanrua,Moivaro,36.76191199607143
Arusha,Meru,Nkoanrua,Nnkoavele,36.76069676
Arusha,Meru,Nkoaranga,Huduma,36.8557342975
Arusha,Meru,Nkoaranga,Kirima,36.83241431
Arusha,Meru,Nkoaranga,Nkoakirua,36.84520465636364
Arusha,Meru,Nkoaranga,Nkoanekoli,36.86698409
Arusha,Meru,Nkoaranga,Nkoangiroyi,36.856569101666665
Arusha,Meru,Nkoaranga,Nkure,36.83973833
Arusha,Meru,Nkoaranga,Nkwasakiri,36.83429757
Arusha,Meru,Nkoaranga,Teena,36.84123205
Arusha,Meru,Nkoaranga,Uzunguni,36.85145532666667
Arusha,Meru,Nkoarisambu,Damu,36.785679575
Arusha,Meru,Nkoarisambu,Kimundo,36.78185998666667
Arusha,Meru,Nkoarisambu,Mfulony,36.770750315
Arusha,Meru,Nkoarisambu,Ndoombo Kati,36.77562774
Arusha,Meru,Nkoarisambu,Ndoombo Mlimani,36.77488787
Arusha,Meru,Nkoarisambu,Shimbumbu,36.78655326714286
Arusha,Meru,Poli,Kalalanic,36.82401269
Arusha,Meru,Poli,Kereshu,36.79901398333333
Arusha,Meru,Poli,Kilalanic,36.82598359428572
Arusha,Meru,Poli,Mula,36.809839170000004
Arusha,Meru,Poli,Njoro,36.8010561425
Arusha,Meru,Poli,Nkura,36.8119061
Arusha,Meru,Poli,Ntuwe,36.8037783225
Arusha,Meru,Poli,Poli Kati,36.79859336
Arusha,Meru,Poli,Rumale,36.799999650000004
Arusha,Meru,Singisi,Kyaraa,36.79728151
Arusha,Meru,Singisi,Maring'A,36.79063821
Arusha,Meru,Singisi,Mavinuni,36.79656413666667
Arusha,Meru,Singisi,Seela Kati,36.787278168
Arusha,Meru,Singisi,Stoni,36.79658709
Arusha,Meru,Songoro,Bondeni,36.835425900000004
Arusha,Meru,Songoro,Kimandolu,36.8382828875
Arusha,Meru,Songoro,Kisiwani,36.82789502
Arusha,Meru,Songoro,Kombo,36.809918280000005
Arusha,Meru,Songoro,Kyuta,36.82247931571429
Arusha,Meru,Songoro,Manguva,36.798167160000006
Arusha,Meru,Songoro,Manguwa,36.79836516
Arusha,Meru,Songoro,Mbolele,36.80318675
Arusha,Meru,Songoro,Metto,36.82445420166667
Arusha,Meru,Songoro,Mwaseny,36.83730026
Arusha,Meru,Songoro,Nkoanasari,36.82632887
Arusha,Meru,Songoro,Nkoatila,36.831991036666665
Arusha,Meru,Songoro,Nkoatilya,36.829407333333336
Arusha,Meru,Songoro,Nkuanasari,36.82699011
Arusha,Meru,Songoro,Nkuaroiya,36.79820215
Arusha,Meru,Songoro,Nkuasakuya,36.81607052
Arusha,Meru,Songoro,Nkuatilya,36.83063715
Arusha,Meru,Songoro,Nkwerari,36.82246541
Arusha,Meru,Songoro,Nshing'A,36.798706445
Arusha,Meru,Songoro,Orwatela,36.79530362
Arusha,Meru,Songoro,Shara,36.81747763
Arusha,Meru,Songoro,Ushili,36.7941871
Arusha,Meru,USA River,Chemchem,36.85806056
Arusha,Meru,USA River,Kisambare,36.84983935666667
Arusha,Meru,USA River,Leganga,36.84679101444445
Arusha,Meru,USA River,Magadini,36.845383266
Arusha,Meru,USA River,Magadirisho,36.854853535555556
Arusha,Meru,USA River,Ngarasero,36.852302505
Arusha,Meru,USA River,Siyoni,36.851654710000005
Arusha,Monduli,Engaruka,Hyhh,36.01293837
Arusha,Monduli,Engaruka,Madukani,35.98092166
Arusha,Monduli,Engaruka,Mkaoo,35.99568835333333
Arusha,Monduli,Engaruka,Mula,35.96096069
Arusha,Monduli,Engaruka,Mwembeni,35.96088678
Arusha,Monduli,Engutoto,Lengeni,36.47446679
Arusha,Monduli,Engutoto,Lengine,36.477197045
Arusha,Monduli,Engutoto,Lesala,36.47485622
Arusha,Monduli,Engutoto,Lositeti,36.4692873
Arusha,Monduli,Engutoto,Orkaria,36.46537173
Arusha,Monduli,Esilalei,Baraka,35.901650075
Arusha,Monduli,Esilalei,Chemchem,35.84831934
Arusha,Monduli,Esilalei,Esmiti,35.99938203
Arusha,Monduli,Esilalei,Jangwani,35.85502667
Arusha,Monduli,Esilalei,Kambi Ya Mkaa,35.86911651
Arusha,Monduli,Esilalei,Kigongoni,35.887170995
Arusha,Monduli,Esilalei,Kirurumo,35.84528816
Arusha,Monduli,Esilalei,Kisutu,35.85458727
Arusha,Monduli,Esilalei,Korea,35.85166788
Arusha,Monduli,Esilalei,Latimi,35.93486184
Arusha,Monduli,Esilalei,Losirwa,35.90745618571429
Arusha,Monduli,Esilalei,Magomeni,35.85575812333334
Arusha,Monduli,Esilalei,Majengo A,35.862881763333334
Arusha,Monduli,Esilalei,Majengo B,35.86371336
Arusha,Monduli,Esilalei,Majengo C,35.8657745425
Arusha,Monduli,Esilalei,Majengo D,35.86116443
Arusha,Monduli,Esilalei,Migombani Chini,35.857820700000005
Arusha,Monduli,Esilalei,Migombani Juu,35.845042566000004
Arusha,Monduli,Esilalei,Migombani Kati,35.85108262
Arusha,Monduli,Esilalei,Migungani A,35.873013525000005
Arusha,Monduli,Esilalei,Mlimani Park,35.84553507333333
Arusha,Monduli,Esilalei,Mungere,35.89218572
Arusha,Monduli,Esilalei,Oltukay,35.919896022
Arusha,Monduli,Esilalei,Shuleni,35.953506635
Arusha,Monduli,Lolkisale,Chemchem,36.604602375
Arusha,Monduli,Lolkisale,Irkisale,36.41962339
Arusha,Monduli,Lolkisale,Lolkisale A,36.42121872
Arusha,Monduli,Lolkisale,Lolkisale B,36.41923519
Arusha,Monduli,Lolkisale,Olorisyo,36.30925362
Arusha,Monduli,Lolkisale,Shuleni,36.43702691666667
Arusha,Monduli,Makuyuni,Engasiti,35.96345539
Arusha,Monduli,Makuyuni,Kanisani,35.98044877
Arusha,Monduli,Makuyuni,Lemioni,36.09974174
Arusha,Monduli,Makuyuni,Makuyuni,36.09808435428572
Arusha,Monduli,Makuyuni,Mswakini Kati,36.01125274
Arusha,Monduli,Makuyuni,Naiti,36.17949636
Arusha,Monduli,Makuyuni,Njaro,36.202593056666664
Arusha,Monduli,Makuyuni,Orbukoi,36.0587342175
Arusha,Monduli,Makuyuni,Ormang'Wai,36.08939366
Arusha,Monduli,Makuyuni,Randiren,36.0520363
Arusha,Monduli,Makuyuni,Shimamo,36.04564979
Arusha,Monduli,Makuyuni,Shuleni,36.011786115
Arusha,Monduli,Makuyuni,Zaburi,36.060755453
Arusha,Monduli,Moita,Kitosokoine,36.5916064
Arusha,Monduli,Moita,Orkolili,36.602223425
Arusha,Monduli,Moita,Orpuruwa,36.556582713333334
Arusha,Monduli,Monduli Juu,Alasai,36.39363021
Arusha,Monduli,Monduli Juu,Emurua,36.44832139
Arusha,Monduli,Monduli Juu,Imbopong,36.44094093
Arusha,Monduli,Monduli Juu,Larmaroro,36.433720782
Arusha,Monduli,Monduli Juu,Nengloriti,36.40906826
Arusha,Monduli,Monduli Juu,Puslukunya,36.48224780333333
Arusha,Monduli,Selela,Bomba,35.95525902
Arusha,Monduli,Selela,Orkolkolu,36.057638185
Arusha,Monduli,Selela,Shuleni,35.94558636
Arusha,Monduli,Sepeko,Arkaria,36.31446548
Arusha,Monduli,Sepeko,Duka Bovu,36.485180936
Arusha,Monduli,Sepeko,Dukambili,36.50134899
Arusha,Monduli,Sepeko,Emogoro,36.3609649
Arusha,Monduli,Sepeko,Emugurunanyoki,36.35324882
Arusha,Monduli,Sepeko,Engigiri,36.20615735
Arusha,Monduli,Sepeko,Engloriti,36.18934024
Arusha,Monduli,Sepeko,Losingirani,36.48347446
Arusha,Monduli,Sepeko,Mguu Wa Zuberi,36.25293873
Arusha,Monduli,Sepeko,Mousuyani,36.1801454
Arusha,Monduli,Sepeko,Mti Mmoja,36.31556321
Arusha,Monduli,Sepeko,Musa,36.47945484
Arusha,Monduli,Sepeko,Nadoosoito,36.392112784999995
Arusha,Monduli,Sepeko,Nanja,36.2951868975
Arusha,Monduli,Sepeko,Nardoosoito,36.38962299
Arusha,Monduli,Sepeko,Ngokumeni,36.46877563
Arusha,Monduli,Sepeko,Nosikito,36.225179444999995
Arusha,Monduli,Sepeko,Sepeko,36.34794936
Arusha,Ngorongoro,Arash,Arashi,35.50578716333333
Arusha,Ngorongoro,Arash,Emarti,35.49675709
Arusha,Ngorongoro,Arash,Maloon,35.578274205
Arusha,Ngorongoro,Arash,Marti,35.49655536
Arusha,Ngorongoro,Arash,Mbukeni,35.506931088
Arusha,Ngorongoro,Digodigo,Ahara,35.69874413
Arusha,Ngorongoro,Digodigo,Digodigo Mjini,35.73234066333333
Arusha,Ngorongoro,Digodigo,Kijijini,35.77344033333333
Arusha,Ngorongoro,Digodigo,Kirangi,35.766827455
Arusha,Ngorongoro,Digodigo,Mgholo,35.752223358
Arusha,Ngorongoro,Digodigo,Mijuti,35.69603349
Arusha,Ngorongoro,Digodigo,Samunge,35.69972646
Arusha,Ngorongoro,Digodigo,Sasanwe,35.71048756
Arusha,Ngorongoro,Endulen,Embaruway,35.26505992857143
Arusha,Ngorongoro,Endulen,Indiani,35.27817233
Arusha,Ngorongoro,Endulen,Madukani,35.27076454777777
Arusha,Ngorongoro,Endulen,Mushorijogu,35.29873711
Arusha,Ngorongoro,Endulen,Mushrijog,35.28731541
Arusha,Ngorongoro,Endulen,Olmot,35.19020292
Arusha,Ngorongoro,Endulen,Olpiro Kati,35.282713496666666
Arusha,Ngorongoro,Kakesio,Geriani,35.09556095
Arusha,Ngorongoro,Kakesio,Madukani,34.98690807
Arusha,Ngorongoro,Kakesio,Osinoni,35.09572203
Arusha,Ngorongoro,Malambo,Kiseli,35.42390981
Arusha,Ngorongoro,Malambo,Madukani,35.585519368125
Arusha,Ngorongoro,Malambo,Manang,35.706564207999996
Arusha,Ngorongoro,Nainokanoka,Aleilelai,35.700244245
Arusha,Ngorongoro,Nainokanoka,Bulati,35.80213044
Arusha,Ngorongoro,Nainokanoka,Endonyowas,35.697589730000004
Arusha,Ngorongoro,Nainokanoka,Ikreepus,35.68896081
Arusha,Ngorongoro,Nainokanoka,Irkeepus,35.68979185
Arusha,Ngorongoro,Nainokanoka,Munge,35.70533967857143
Arusha,Ngorongoro,Nainokanoka,Nakro,35.68726314
Arusha,Ngorongoro,Nainokanoka,Oiganomelo,35.66032592
Arusha,Ngorongoro,Nainokanoka,Oikanemelo,35.66049779
Arusha,Ngorongoro,Nainokanoka,Sendui,35.75202087
Arusha,Ngorongoro,Naiyobi,Engomei,35.84325030333333
Arusha,Ngorongoro,Naiyobi,Masihi,35.87943722
Arusha,Ngorongoro,Ngorongoro,Ilimuri,35.44627732
Arusha,Ngorongoro,Ngorongoro,Ingutoto,35.40799795
Arusha,Ngorongoro,Ngorongoro,Kaepu,35.45579126
Arusha,Ngorongoro,Ngorongoro,Madukani,35.42722648
Arusha,Ngorongoro,Ngorongoro,Malanja,35.459362945
Arusha,Ngorongoro,Ngorongoro,Misigyo,35.371431055
Arusha,Ngorongoro,Ngorongoro,Moklani,35.42324003
Arusha,Ngorongoro,Ngorongoro,Sumbati,35.36025662
Arusha,Ngorongoro,Olbalbal,Enguruman,35.51016386
Arusha,Ngorongoro,Olbalbal,Loomunyi,35.55021282
Arusha,Ngorongoro,Olbalbal,Meshili,35.505801548
Arusha,Ngorongoro,Olbalbal,Ngoile,35.480578873333336
Arusha,Ngorongoro,Olbalbal,Oonjorai,35.50534575
Arusha,Ngorongoro,Olbalbal,Oonjurai,35.50524889
Arusha,Ngorongoro,Oldonyo Sambu,Jema,35.881829996
Arusha,Ngorongoro,Olgosorok,Bwawani,35.60700219500001
Arusha,Ngorongoro,Olgosorok,Enguserosambu,35.6648962
Arusha,Ngorongoro,Olgosorok,Kaskazini,35.628091874999996
Arusha,Ngorongoro,Olgosorok,Loliondo,35.62435395666667
Arusha,Ngorongoro,Olgosorok,Magharibi,35.623181175
Arusha,Ngorongoro,Olgosorok,Mbasha,35.5773347
Arusha,Ngorongoro,Olgosorok,Mishiri,35.57339532
Arusha,Ngorongoro,Olgosorok,Ngwarwa,35.66272783
Arusha,Ngorongoro,Olgosorok,Oldonyowas,35.56734104
Arusha,Ngorongoro,Olgosorok,Wasso,35.557931812999996
Arusha,Ngorongoro,Pinyinyi,Engarasero,35.875562625
Arusha,Ngorongoro,Pinyinyi,Engaresero,35.88554225
Arusha,Ngorongoro,Pinyinyi,Moniki,35.891810882
Arusha,Ngorongoro,Pinyinyi,Pinyinyi,35.930766950000006
Arusha,Ngorongoro,Sale,Jamusi,35.687599555
Arusha,Ngorongoro,Sale,Jamusi Ng'Ambo,35.68498603
Arusha,Ngorongoro,Sale,Kirashi,35.70134796
Arusha,Ngorongoro,Sale,Marongoroni,35.69371559
Arusha,Ngorongoro,Sale,Sale,35.70866209
Arusha,Ngorongoro,Soit Sambu,Kanisani,35.33726601
Arusha,Ngorongoro,Soit Sambu,Loshuwash,35.417116925
Arusha,Ngorongoro,Soit Sambu,Losuwashi,35.41714744
Arusha,Ngorongoro,Soit Sambu,Mairowa,35.36936827
Arusha,Ngorongoro,Soit Sambu,Mairowa B,35.367323060000004
Arusha,Ngorongoro,Soit Sambu,Mondoros,35.48647774
Arusha,Ngorongoro,Soit Sambu,Naidikidiko,35.362616915000004
Arusha,Ngorongoro,Soit Sambu,Naidikodiko,35.36893191
Arusha,Ngorongoro,Soit Sambu,Ngosusu,35.32668454
Arusha,Ngorongoro,Soit Sambu,Njoroi,35.441544065
Arusha,Ngorongoro,Soit Sambu,Oloipiri,35.435378165
Arusha,Ngorongoro,Soit Sambu,Ololosokwan,35.33912643
Arusha,Ngorongoro,Soit Sambu,Sero,35.33177897
Arusha,Ngorongoro,Soit Sambu,Soitsambu,35.41928713
Arusha,Ngorongoro,Soit Sambu,Sukenya,35.511666643333335
Dar es Salaam,Ilala,Chanika,Mtaa Wa Kigezi,39.100010565000005
Dar es Salaam,Ilala,Chanika,Mtaa Wa Kimwani,39.07684410666666
Dar es Salaam,Ilala,Chanika,Mtaa Wa Lubakaya,39.083266885
Dar es Salaam,Ilala,Chanika,Mtaa Wa Lukooni,39.087399632
